Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score
17173.0,5,8,3766.6,4,4,4,444,12
17174.0,218,1,59.9,1,2,1,121,4
17175.0,44,4,1443.69,3,3,3,333,9
17176.0,202,1,306.13,1,2,2,122,5
17179.0,178,3,711.79,1,3,3,133,7
17180.0,56,4,783.97,2,3,3,233,8
17181.0,57,2,160.72,2,3,1,231,6
17183.0,8,6,3347.31,4,4,4,444,12
17186.0,47,2,144.0,3,3,1,331,7
17187.0,227,1,203.95,1,2,1,121,4
17188.0,11,7,2474.23,4,4,4,444,12
17189.0,106,2,383.75,2,3,2,232,7
17190.0,59,2,444.74,2,3,2,232,7
17191.0,28,7,2093.68,3,4,4,344,11
17193.0,36,7,1397.6200000000001,3,4,3,343,10
17194.0,274,2,262.62,1,3,1,131,5
17197.0,30,1,1013.01,3,2,3,323,8
17198.0,24,3,692.22,3,3,3,333,9
17201.0,54,1,289.78,2,2,1,221,5
17203.0,36,6,3091.12,3,4,4,344,11
17204.0,175,4,1564.56,1,3,3,133,7
17205.0,54,1,251.6,2,2,1,221,5
17206.0,53,1,204.24,2,2,1,221,5
17211.0,27,8,2317.2200000000003,3,4,4,344,11
17212.0,253,1,226.85,1,2,1,121,4
17213.0,40,7,2781.23,3,4,4,344,11
17214.0,60,6,1059.1200000000001,2,4,3,243,9
17217.0,234,1,113.5,1,2,1,121,4
17218.0,4,10,1951.97,4,4,4,444,12
17219.0,32,1,114.23,3,2,1,321,6
17220.0,24,14,3187.55,3,4,4,344,11
17221.0,7,2,334.48,4,3,2,432,9
17222.0,65,1,328.65,2,2,2,222,6
17223.0,310,2,416.89,1,3,2,132,6
17226.0,309,1,291.49,1,2,1,121,4
17227.0,19,6,939.32,3,4,3,343,10
17228.0,16,8,1906.09,4,4,4,444,12
17229.0,96,2,318.76,2,3,2,232,7
17230.0,264,8,3638.41,1,4,4,144,9
17231.0,12,10,3124.72,4,4,4,444,12
17232.0,3,2,417.77,4,3,2,432,9
17233.0,35,1,190.88,3,2,1,321,6
17234.0,183,1,149.89000000000001,1,2,1,121,4
17235.0,25,2,550.06,3,3,2,332,8
17236.0,13,6,916.13,4,4,3,443,11
17237.0,11,2,314.69,4,3,2,432,9
17238.0,3,17,3719.1,4,4,4,444,12
17239.0,313,1,382.5,1,2,2,122,5
17242.0,108,2,1135.04,2,3,3,233,8
17243.0,1,26,8540.05,4,4,4,444,12
17244.0,53,1,954.9,2,2,3,223,7
17245.0,205,1,171.45,1,2,1,121,4
17247.0,15,1,280.09000000000003,4,2,1,421,7
17248.0,120,1,318.65,2,2,2,222,6
17250.0,4,2,381.97,4,3,2,432,9
17251.0,363,1,269.83,1,2,1,121,4
17252.0,117,2,348.91,2,3,2,232,7
17253.0,18,1,178.26,4,2,1,421,7
17254.0,5,2,271.19,4,3,1,431,8
17255.0,41,2,291.48,3,3,1,331,7
17256.0,107,2,240.0,2,3,1,231,6
17259.0,148,2,581.23,1,3,2,132,6
17262.0,52,5,1253.3600000000001,2,4,3,243,9
17263.0,208,1,63.440000000000005,1,2,1,121,4
17265.0,139,2,550.01,2,3,2,232,7
17266.0,2,3,296.58,4,3,1,431,8
17267.0,127,2,317.2,2,3,2,232,7
17268.0,150,1,35.0,1,2,1,121,4
17272.0,42,4,2148.63,3,3,4,334,10
17274.0,35,1,107.82,3,2,1,321,6
17277.0,228,2,1065.3500000000001,1,3,3,133,7
17278.0,241,1,246.04,1,2,1,121,4
17279.0,58,1,187.82999999999998,2,2,1,221,5
17282.0,130,3,1056.18,2,3,3,233,8
17284.0,60,6,1647.48,2,4,4,244,10
17286.0,22,1,151.37,3,2,1,321,6
17287.0,26,7,1049.06,3,4,3,343,10
17288.0,9,7,1417.63,4,4,3,443,11
17289.0,32,3,931.02,3,3,3,333,9
17290.0,4,2,513.01,4,3,2,432,9
17291.0,308,1,550.8000000000001,1,2,2,122,5
17293.0,8,9,1854.06,4,4,4,444,12
17295.0,29,3,547.0,3,3,2,332,8
17297.0,17,1,128.18,4,2,1,421,7
17298.0,101,2,498.42,2,3,2,232,7
17299.0,12,4,656.61,4,3,3,433,10
17301.0,21,1,163.24,3,2,1,321,6
17302.0,15,5,1135.63,4,4,3,443,11
17303.0,361,1,250.04,1,2,1,121,4
17306.0,11,15,4610.59,4,4,4,444,12
17309.0,95,1,82.75,2,2,1,221,5
17311.0,78,2,1240.85,2,3,3,233,8
17312.0,139,3,593.9,2,3,2,232,7
17313.0,31,1,2328.84,3,2,4,324,9
17314.0,25,8,2472.2400000000002,3,4,4,344,11
17315.0,2,38,6125.71,4,4,4,444,12
17317.0,46,2,963.6,3,3,3,333,9
17320.0,100,3,1200.6200000000001,2,3,3,233,8
17321.0,8,2,657.16,4,3,3,433,10
17323.0,15,7,906.52,4,4,3,443,11
17324.0,18,4,986.48,4,3,3,433,10
17325.0,280,1,96.8,1,2,1,121,4
17329.0,14,2,523.11,4,3,2,432,9
17330.0,23,2,363.9,3,3,2,332,8
17331.0,124,1,175.2,2,2,1,221,5
17333.0,86,1,494.25,2,2,2,222,6
17334.0,302,2,307.02,1,3,2,132,6
17337.0,151,4,1981.06,1,3,4,134,8
17338.0,17,8,6493.54,4,4,4,444,12
17339.0,94,2,243.36,2,3,1,231,6
17340.0,30,11,12336.01,3,4,4,344,11
17341.0,157,3,682.29,1,3,3,133,7
17343.0,355,1,193.64,1,2,1,121,4
17344.0,46,1,157.62,3,2,1,321,6
17345.0,15,4,519.6899999999999,4,3,2,432,9
17346.0,4,15,2622.88,4,4,4,444,12
17348.0,15,5,1156.6,4,4,3,443,11
17349.0,179,1,98.25,1,2,1,121,4
17350.0,8,4,1281.32,4,3,3,433,10
17351.0,36,3,587.15,3,3,2,332,8
17354.0,51,1,1021.06,3,2,3,323,8
17356.0,312,1,178.22,1,2,1,121,4
17357.0,24,2,384.39,3,3,2,332,8
17358.0,303,2,360.81,1,3,2,132,6
17359.0,11,1,127.86,4,2,1,421,7
17360.0,17,3,568.24,4,3,2,432,9
17361.0,49,3,488.2,3,3,2,332,8
17362.0,239,2,312.23,1,3,2,132,6
17364.0,1,11,4462.68,4,4,4,444,12
17365.0,13,8,4716.96,4,4,4,444,12
17367.0,238,1,167.55,1,2,1,121,4
17368.0,23,8,1751.6699999999998,3,4,4,344,11
17370.0,73,4,446.18,2,3,2,232,7
17371.0,17,3,418.4,4,3,2,432,9
17372.0,41,8,1337.18,3,4,3,343,10
17373.0,40,4,646.92,3,3,3,333,9
17374.0,219,2,495.77,1,3,2,132,6
17375.0,199,3,400.1,1,3,2,132,6
17376.0,71,2,203.2,2,3,1,231,6
17377.0,24,20,4058.32,3,4,4,344,11
17379.0,11,1,389.71999999999997,4,2,2,422,8
17381.0,24,16,3228.93,3,4,4,344,11
17382.0,65,1,65.4,2,2,1,221,5
17383.0,4,1,193.39000000000001,4,2,1,421,7
17384.0,19,2,336.4,3,3,2,332,8
17385.0,15,1,256.11,4,2,1,421,7
17386.0,8,6,1499.46,4,4,3,443,11
17387.0,20,2,746.81,3,3,3,333,9
17388.0,78,2,191.07999999999998,2,3,1,231,6
17389.0,1,33,25930.18,4,4,4,444,12
17391.0,164,1,101.76,1,2,1,121,4
17392.0,307,2,417.27,1,3,2,132,6
17394.0,219,1,48.349999999999994,1,2,1,121,4
17396.0,39,8,5631.599999999999,3,4,4,344,11
17397.0,22,2,681.41,3,3,3,333,9
17398.0,115,3,653.38,2,3,3,233,8
17400.0,126,5,2097.84,2,4,4,244,10
17402.0,5,13,2633.85,4,4,4,444,12
17403.0,36,1,263.92,3,2,1,321,6
17404.0,4,12,9925.86,4,4,4,444,12
17405.0,1,3,1031.41,4,3,3,433,10
17406.0,333,3,2184.42,1,3,4,134,8
17408.0,163,1,32.65,1,2,1,121,4
17409.0,185,2,771.85,1,3,3,133,7
17410.0,16,5,1214.72,4,4,3,443,11
17411.0,12,3,778.94,4,3,3,433,10
17412.0,3,7,1258.06,4,4,3,443,11
17414.0,185,1,28.0,1,2,1,121,4
17415.0,80,1,507.84,2,2,2,222,6
17416.0,30,7,6893.42,3,4,4,344,11
17418.0,42,2,463.46000000000004,3,3,2,332,8
17419.0,11,12,4226.57,4,4,4,444,12
17420.0,50,3,598.83,3,3,2,332,8
17422.0,16,6,1923.21,4,4,4,444,12
17423.0,46,2,698.41,3,3,3,333,9
17425.0,19,2,759.17,3,3,3,333,9
17426.0,8,6,5037.26,4,4,4,444,12
17427.0,72,1,100.8,2,2,1,221,5
17428.0,1,28,15854.29,4,4,4,444,12
17429.0,128,3,524.9200000000001,2,3,2,232,7
17430.0,33,2,265.76,3,3,1,331,7
17431.0,313,1,403.3,1,2,2,122,5
17432.0,18,2,365.76,4,3,2,432,9
17433.0,88,1,303.15999999999997,2,2,2,222,6
17434.0,2,7,2373.82,4,4,4,444,12
17436.0,2,2,216.29999999999998,4,3,1,431,8
17438.0,254,1,388.45000000000005,1,2,2,122,5
17440.0,157,3,84.42,1,3,1,131,5
17442.0,37,6,2248.56,3,4,4,344,11
17444.0,148,3,2879.56,1,3,4,134,8
17446.0,177,2,120.9,1,3,1,131,5
17447.0,40,2,541.53,3,3,2,332,8
17449.0,2,7,2519.21,4,4,4,444,12
17450.0,8,32,25997.079999999998,4,4,4,444,12
17451.0,1,7,1721.4,4,4,4,444,12
17453.0,18,2,486.71999999999997,4,3,2,432,9
17454.0,192,4,517.53,1,3,2,132,6
17455.0,204,1,131.7,1,2,1,121,4
17456.0,365,1,249.86,1,2,1,121,4
17457.0,127,4,1320.1,2,3,3,233,8
17458.0,15,1,316.5,4,2,2,422,8
17459.0,43,2,657.3,3,3,3,333,9
17460.0,94,6,622.4300000000001,2,4,2,242,8
17461.0,23,3,735.82,3,3,3,333,9
17462.0,60,2,675.69,2,3,3,233,8
17463.0,16,5,1875.86,4,4,4,444,12
17464.0,158,1,248.20000000000002,1,2,1,121,4
17466.0,10,2,763.28,4,3,3,433,10
17468.0,10,2,137.0,4,3,1,431,8
17469.0,16,5,1870.97,4,4,4,444,12
17470.0,45,5,1125.07,3,4,3,343,10
17472.0,191,3,697.54,1,3,3,133,7
17475.0,79,1,194.37,2,2,1,221,5
17480.0,78,1,511.82,2,2,2,222,6
17481.0,4,4,1255.59,4,3,3,433,10
17483.0,65,3,414.04,2,3,2,232,7
17486.0,261,1,396.87,1,2,2,122,5
17489.0,59,2,376.64,2,3,2,232,7
17490.0,1,7,2092.32,4,4,4,444,12
17491.0,1,10,3253.59,4,4,4,444,12
17492.0,248,1,374.57,1,2,2,122,5
17495.0,8,2,497.56,4,3,2,432,9
17496.0,359,1,271.05,1,2,1,121,4
17498.0,76,1,272.22,2,2,1,221,5
17499.0,290,1,622.88,1,2,2,122,5
17500.0,17,3,1138.0,4,3,3,433,10
17501.0,221,2,288.6,1,3,1,131,5
17502.0,9,4,689.1,4,3,3,433,10
17503.0,3,2,558.96,4,3,2,432,9
17504.0,206,9,2997.0299999999997,1,4,4,144,9
17505.0,162,2,1145.84,1,3,3,133,7
17506.0,76,1,302.2,2,2,2,222,6
17507.0,262,2,605.58,1,3,2,132,6
17508.0,281,1,387.31,1,2,2,122,5
17509.0,58,8,6083.64,2,4,4,244,10
17510.0,25,1,308.48,3,2,2,322,7
17511.0,3,30,71615.64,4,4,4,444,12
17512.0,29,9,2073.9500000000003,3,4,4,344,11
17513.0,72,1,513.2,2,2,2,222,6
17514.0,128,1,208.65,2,2,1,221,5
17515.0,31,4,639.02,3,3,2,332,8
17516.0,15,5,764.88,4,4,3,443,11
17517.0,309,1,153.94,1,2,1,121,4
17519.0,17,6,1844.02,4,4,4,444,12
17520.0,54,1,546.81,2,2,2,222,6
17521.0,30,3,723.2099999999999,3,3,3,333,9
17522.0,2,5,1070.71,4,4,3,443,11
17523.0,11,2,314.28000000000003,4,3,2,432,9
17524.0,361,1,145.0,1,2,1,121,4
17525.0,360,1,422.70000000000005,1,2,2,122,5
17526.0,5,4,1195.8999999999999,4,3,3,433,10
17527.0,54,4,939.37,2,3,3,233,8
17528.0,1,8,3628.5,4,4,4,444,12
17530.0,1,10,2367.12,4,4,4,444,12
17531.0,190,1,296.7,1,2,1,121,4
17534.0,54,1,223.36,2,2,1,221,5
17535.0,280,1,164.4,1,2,1,121,4
17536.0,177,1,76.5,1,2,1,121,4
17537.0,30,2,887.67,3,3,3,333,9
17538.0,26,1,98.42,3,2,1,321,6
17540.0,25,2,578.9,3,3,2,332,8
17542.0,270,1,170.75,1,2,1,121,4
17545.0,43,3,642.32,3,3,2,332,8
17548.0,234,1,103.3,1,2,1,121,4
17549.0,24,2,148.86,3,3,1,331,7
17550.0,197,3,267.16,1,3,1,131,5
17551.0,359,1,290.34,1,2,1,121,4
17552.0,60,4,930.41,2,3,3,233,8
17553.0,130,1,237.60000000000002,2,2,1,221,5
17554.0,1,5,1753.45,4,4,4,444,12
17555.0,20,2,480.31,3,3,2,332,8
17556.0,206,1,157.9,1,2,1,121,4
17557.0,14,3,541.46,4,3,2,432,9
17560.0,95,4,854.95,2,3,3,233,8
17561.0,19,1,165.12,3,2,1,321,6
17562.0,14,7,1122.38,4,4,3,443,11
17564.0,24,3,454.01,3,3,2,332,8
17566.0,8,2,869.77,4,3,3,433,10
17567.0,7,8,4099.48,4,4,4,444,12
17569.0,332,1,344.14,1,2,2,122,5
17571.0,50,4,1425.67,3,3,3,333,9
17572.0,71,4,226.75000000000003,2,3,1,231,6
17573.0,29,3,380.6,3,3,2,332,8
17574.0,243,1,185.65,1,2,1,121,4
17576.0,8,19,3564.83,4,4,4,444,12
17578.0,218,1,143.45999999999998,1,2,1,121,4
17579.0,5,3,448.90000000000003,4,3,2,432,9
17580.0,253,3,215.72,1,3,1,131,5
17581.0,1,25,11025.24,4,4,4,444,12
17582.0,236,1,175.27,1,2,1,121,4
17584.0,7,2,1242.3,4,3,3,433,10
17585.0,109,4,1116.68,2,3,3,233,8
17588.0,100,3,1188.0,2,3,3,233,8
17589.0,60,4,2404.17,2,3,4,234,9
17590.0,2,3,1468.02,4,3,3,433,10
17591.0,73,7,2203.67,2,4,4,244,10
17593.0,4,5,3923.86,4,4,4,444,12
17594.0,85,2,993.18,2,3,3,233,8
17595.0,12,2,386.69,4,3,2,432,9
17596.0,23,7,2495.2,3,4,4,344,11
17597.0,214,1,1983.89,1,2,4,124,7
17600.0,18,1,161.67000000000002,4,2,1,421,7
17601.0,239,1,116.00999999999999,1,2,1,121,4
17602.0,2,6,4802.42,4,4,4,444,12
17603.0,78,1,394.72,2,2,2,222,6
17604.0,217,2,309.36,1,3,2,132,6
17608.0,33,2,191.99,3,3,1,331,7
17609.0,41,5,1105.78,3,4,3,343,10
17611.0,7,15,3961.12,4,4,4,444,12
17612.0,53,6,2048.45,2,4,4,244,10
17613.0,23,14,4544.55,3,4,4,344,11
17614.0,57,1,386.32,2,2,2,222,6
17615.0,130,3,329.6,2,3,2,232,7
17616.0,174,2,244.79999999999998,1,3,1,131,5
17618.0,6,3,930.28,4,3,3,433,10
17619.0,312,1,214.37,1,2,1,121,4
17620.0,60,1,81.44,2,2,1,221,5
17621.0,21,3,1379.9,3,3,3,333,9
17623.0,33,1,527.0500000000001,3,2,2,322,7
17624.0,15,2,843.48,4,3,3,433,10
17625.0,18,4,2020.4,4,3,4,434,11
17628.0,81,1,75.75,2,2,1,221,5
17629.0,6,8,1814.12,4,4,4,444,12
17630.0,170,2,503.59999999999997,1,3,2,132,6
17631.0,2,3,528.33,4,3,2,432,9
17633.0,31,4,1324.84,3,3,3,333,9
17634.0,36,9,2358.59,3,4,4,344,11
17636.0,19,1,285.56,3,2,1,321,6
17637.0,31,2,547.0600000000001,3,3,2,332,8
17639.0,276,1,108.5,1,2,1,121,4
17640.0,87,1,621.66,2,2,2,222,6
17642.0,120,2,712.29,2,3,3,233,8
17643.0,373,1,101.55,1,2,1,121,4
17644.0,1,11,2895.64,4,4,4,444,12
17646.0,219,3,1008.39,1,3,3,133,7
17647.0,65,1,133.06,2,2,1,221,5
17648.0,61,4,1797.5,2,3,4,234,9
17649.0,138,1,868.49,2,2,3,223,7
17650.0,21,1,166.08,3,2,1,321,6
17651.0,12,10,3945.0,4,4,4,444,12
17652.0,25,12,4867.72,3,4,4,344,11
17653.0,37,4,751.32,3,3,3,333,9
17654.0,277,1,117.55,1,2,1,121,4
17655.0,11,7,2638.94,4,4,4,444,12
17656.0,73,5,1674.69,2,4,4,244,10
17658.0,26,2,548.62,3,3,2,332,8
17659.0,17,12,2999.46,4,4,4,444,12
17660.0,141,1,178.75,2,2,1,221,5
17663.0,26,7,1802.91,3,4,4,344,11
17664.0,19,2,604.64,3,3,2,332,8
17666.0,4,2,728.16,4,3,3,433,10
17667.0,66,5,2055.51,2,4,4,244,10
17668.0,1,2,347.75,4,3,2,432,9
17669.0,43,7,3406.7200000000003,3,4,4,344,11
17670.0,228,1,205.7,1,2,1,121,4
17671.0,16,4,1340.71,4,3,3,433,10
17672.0,50,2,2926.17,3,3,4,334,10
17673.0,2,6,1580.57,4,4,3,443,11
17674.0,74,2,398.4,2,3,2,232,7
17675.0,1,31,20374.28,4,4,4,444,12
17676.0,4,6,1371.18,4,4,3,443,11
17677.0,2,30,16294.98,4,4,4,444,12
17678.0,264,1,298.11,1,2,2,122,5
17679.0,53,2,1941.71,2,3,4,234,9
17680.0,24,1,184.4,3,2,1,321,6
17682.0,10,6,2474.33,4,4,4,444,12
17684.0,44,1,239.41,3,2,1,321,6
17685.0,17,7,2807.83,4,4,4,444,12
17686.0,7,7,5739.46,4,4,4,444,12
17690.0,30,15,4726.8,3,4,4,344,11
17691.0,358,2,290.40000000000003,1,3,1,131,5
17692.0,127,4,740.9399999999999,2,3,3,233,8
17693.0,137,1,200.47,2,2,1,221,5
17694.0,142,1,283.12,2,2,1,221,5
17695.0,132,2,765.34,2,3,3,233,8
17696.0,38,8,2285.71,3,4,4,344,11
17697.0,236,1,338.95,1,2,2,122,5
17698.0,261,1,154.95,1,2,1,121,4
17700.0,17,4,2534.64,4,3,4,434,11
17701.0,253,1,417.95,1,2,2,122,5
17702.0,30,4,1824.37,3,3,4,334,10
17703.0,35,3,798.74,3,3,3,333,9
17704.0,169,2,885.19,1,3,3,133,7
17705.0,3,9,1823.52,4,4,4,444,12
17706.0,4,17,10504.49,4,4,4,444,12
17707.0,185,2,152.4,1,3,1,131,5
17708.0,188,2,263.33,1,3,1,131,5
17709.0,170,1,137.45,1,2,1,121,4
17711.0,11,2,385.1,4,3,2,432,9
17712.0,45,1,522.91,3,2,2,322,7
17714.0,321,1,153.0,1,2,1,121,4
17716.0,23,11,5655.99,3,4,4,344,11
17718.0,232,1,139.35,1,2,1,121,4
17719.0,38,15,5396.04,3,4,4,344,11
17720.0,26,4,1195.94,3,3,3,333,9
17722.0,96,4,2118.04,2,3,4,234,9
17723.0,173,4,1201.4,1,3,3,133,7
17724.0,71,3,1033.0,2,3,3,233,8
17725.0,16,11,3439.08,4,4,4,444,12
17727.0,15,1,1060.25,4,2,3,423,9
17728.0,4,3,2876.01,4,3,4,434,11
17730.0,3,13,5298.4800000000005,4,4,4,444,12
17731.0,79,4,1240.11,2,3,3,233,8
17732.0,373,1,303.97,1,2,2,122,5
17733.0,39,2,692.19,3,3,3,333,9
17734.0,54,3,700.63,2,3,3,233,8
17735.0,2,19,13110.02,4,4,4,444,12
17736.0,9,3,377.44,4,3,2,432,9
17737.0,9,2,168.24,4,3,1,431,8
17738.0,19,4,1879.05,3,3,4,334,10
17739.0,12,7,2791.35,4,4,4,444,12
17742.0,113,2,355.11,2,3,2,232,7
17744.0,4,6,2304.4,4,4,4,444,12
17746.0,240,1,110.25,1,2,1,121,4
17747.0,113,1,71.4,2,2,1,221,5
17749.0,178,2,674.52,1,3,3,133,7
17750.0,5,9,1710.45,4,4,4,444,12
17754.0,1,5,1664.65,4,4,4,444,12
17757.0,1,30,5341.39,4,4,4,444,12
17758.0,19,8,3408.2000000000003,3,4,4,344,11
17759.0,17,3,819.96,4,3,3,433,10
17760.0,22,2,287.59,3,3,1,331,7
17761.0,33,1,712.78,3,2,3,323,8
17763.0,263,1,15.0,1,2,1,121,4
17764.0,51,2,772.55,3,3,3,333,9
17765.0,159,3,367.63,1,3,2,132,6
17767.0,15,1,271.2,4,2,1,421,7
17768.0,8,3,2081.9,4,3,4,434,11
17769.0,13,10,3957.43,4,4,4,444,12
17770.0,199,5,1143.27,1,4,3,143,8
17771.0,57,2,245.81,2,3,1,231,6
17772.0,11,2,173.45,4,3,1,431,8
17774.0,97,4,1213.73,2,3,3,233,8
17775.0,255,1,56.4,1,2,1,121,4
17777.0,25,3,647.56,3,3,3,333,9
17779.0,21,3,650.32,3,3,3,333,9
17781.0,159,2,188.02,1,3,1,131,5
17783.0,72,2,283.47,2,3,1,231,6
17785.0,53,1,131.94,2,2,1,221,5
17786.0,85,2,266.85,2,3,1,231,6
17787.0,153,4,1817.54,1,3,4,134,8
17788.0,74,2,1117.9,2,3,3,233,8
17789.0,281,1,225.9,1,2,1,121,4
17790.0,27,14,1964.3,3,4,4,344,11
17791.0,30,1,106.1,3,2,1,321,6
17793.0,25,1,300.34,3,2,2,322,7
17795.0,180,2,342.83,1,3,2,132,6
17796.0,40,4,690.0,3,3,3,333,9
17797.0,22,3,780.43,3,3,3,333,9
17799.0,22,10,3039.17,3,4,4,344,11
17800.0,37,9,1187.21,3,4,3,343,10
17802.0,82,3,1285.04,2,3,3,233,8
17805.0,74,1,327.99,2,2,2,222,6
17806.0,11,1,546.04,4,2,2,422,8
17809.0,16,12,5007.27,4,4,4,444,12
17811.0,4,39,7761.82,4,4,4,444,12
17812.0,13,4,699.81,4,3,3,433,10
17813.0,14,5,1698.07,4,4,4,444,12
17816.0,37,4,36.56,3,3,1,331,7
17817.0,4,3,387.68,4,3,2,432,9
17819.0,72,7,3704.87,2,4,4,244,10
17824.0,51,1,256.64,3,2,1,321,6
17827.0,5,5,1987.33,4,4,4,444,12
17828.0,23,4,1820.09,3,3,4,334,10
17829.0,299,1,889.24,1,2,3,123,6
17830.0,2,3,398.7,4,3,2,432,9
17831.0,33,1,35.400000000000006,3,2,1,321,6
17832.0,50,1,155.37,3,2,1,321,6
17835.0,3,3,342.24,4,3,2,432,9
17836.0,47,1,110.21000000000001,3,2,1,321,6
17837.0,42,8,1541.23,3,4,3,343,10
17838.0,27,5,2665.12,3,4,4,344,11
17839.0,42,1,318.15,3,2,2,322,7
17841.0,2,124,40441.44,4,4,4,444,12
17843.0,303,1,205.48,1,2,1,121,4
17844.0,107,1,51.559999999999995,2,2,1,221,5
17846.0,85,1,2033.1,2,2,4,224,8
17848.0,81,9,901.1999999999999,2,4,3,243,9
17849.0,218,4,605.8000000000001,1,3,2,132,6
17850.0,372,34,5391.21,1,4,4,144,9
17852.0,12,2,114.34,4,3,1,431,8
17854.0,185,2,311.26,1,3,2,132,6
17855.0,373,1,208.97,1,2,1,121,4
17856.0,2,4,678.83,4,3,3,433,10
17857.0,4,9,1230.56,4,4,3,443,11
17858.0,6,10,3508.66,4,4,4,444,12
17859.0,305,1,141.92000000000002,1,2,1,121,4
17860.0,369,1,226.45000000000002,1,2,1,121,4
17861.0,3,8,2097.88,4,4,4,444,12
17862.0,324,1,330.9,1,2,2,122,5
17863.0,59,6,3066.4,2,4,4,244,10
17864.0,13,3,554.85,4,3,2,432,9
17865.0,31,20,10526.32,3,4,4,344,11
17866.0,143,1,329.65,2,2,2,222,6
17867.0,30,6,596.27,3,4,2,342,9
17869.0,107,5,428.18,2,4,2,242,8
17870.0,2,11,1539.49,4,4,3,443,11
17871.0,205,1,155.9,1,2,1,121,4
17873.0,80,5,1848.96,2,4,4,244,10
17874.0,185,6,683.46,1,4,3,143,8
17877.0,170,1,237.61,1,2,1,121,4
17878.0,44,1,379.45,3,2,2,322,7
17879.0,174,1,178.51999999999998,1,2,1,121,4
17880.0,365,1,458.92,1,2,2,122,5
17881.0,304,1,133.35000000000002,1,2,1,121,4
17883.0,3,4,664.34,4,3,3,433,10
17884.0,4,4,695.0699999999999,4,3,3,433,10
17885.0,12,1,156.34,4,2,1,421,7
17886.0,32,3,869.28,3,3,3,333,9
17887.0,129,1,111.35,2,2,1,221,5
17888.0,38,7,644.0,3,4,2,342,9
17889.0,212,2,201.37,1,3,1,131,5
17890.0,323,2,586.89,1,3,2,132,6
17891.0,162,1,203.85999999999999,1,2,1,121,4
17892.0,56,3,244.1,2,3,1,231,6
17893.0,225,1,107.21,1,2,1,121,4
17894.0,72,8,1118.96,2,4,3,243,9
17895.0,44,1,95.45,3,2,1,321,6
17897.0,173,3,541.8100000000001,1,3,2,132,6
17898.0,85,2,152.06,2,3,1,231,6
17899.0,159,1,154.55,1,2,1,121,4
17900.0,190,2,112.19999999999999,1,3,1,131,5
17901.0,29,1,110.38,3,2,1,321,6
17904.0,21,1,181.07,3,2,1,321,6
17905.0,157,3,617.74,1,3,2,132,6
17906.0,247,1,72.9,1,2,1,121,4
17908.0,374,1,232.03,1,2,1,121,4
17911.0,9,1,366.23,4,2,2,422,8
17912.0,310,5,310.06,1,4,2,142,7
17913.0,59,2,408.65,2,3,2,232,7
17914.0,4,1,329.36,4,2,2,422,8
17917.0,45,3,335.03,3,3,2,332,8
17919.0,88,1,1304.04,2,2,3,223,7
17920.0,4,17,4059.02,4,4,4,444,12
17921.0,64,4,820.23,2,3,3,233,8
17923.0,282,1,207.50000000000003,1,2,1,121,4
17924.0,12,7,2740.5,4,4,4,444,12
17925.0,373,1,244.08,1,2,1,121,4
17926.0,133,2,397.29,2,3,2,232,7
17928.0,45,2,212.54,3,3,1,331,7
17929.0,11,4,843.0,4,3,3,433,10
17930.0,36,5,1394.88,3,4,3,343,10
17931.0,134,2,408.36,2,3,2,232,7
17932.0,29,3,1331.57,3,3,3,333,9
17934.0,52,2,704.25,2,3,3,233,8
17935.0,138,2,145.79,2,3,1,231,6
17936.0,5,1,380.13,4,2,2,422,8
17937.0,9,7,4301.22,4,4,4,444,12
17939.0,160,1,99.14,1,2,1,121,4
17940.0,245,1,1867.86,1,2,4,124,7
17941.0,131,1,139.2,2,2,1,221,5
17942.0,8,1,77.50000000000001,4,2,1,421,7
17946.0,233,2,149.57999999999998,1,3,1,131,5
17947.0,37,1,176.68,3,2,1,321,6
17949.0,8,13,5553.87,4,4,4,444,12
17950.0,72,3,482.2,2,3,2,232,7
17951.0,40,3,1008.5400000000001,3,3,3,333,9
17954.0,5,12,2193.17,4,4,4,444,12
17955.0,219,3,394.1,1,3,2,132,6
17956.0,249,1,12.75,1,2,1,121,4
17957.0,66,1,111.68,2,2,1,221,5
17958.0,117,1,508.4599999999999,2,2,2,222,6
17960.0,171,1,73.78,1,2,1,121,4
17961.0,21,39,1296.44,3,4,3,343,10
17962.0,142,1,102.41,2,2,1,221,5
17964.0,32,2,463.21,3,3,2,332,8
17965.0,38,14,2599.19,3,4,4,344,11
17966.0,151,4,594.43,1,3,2,132,6
17967.0,372,1,112.27,1,2,1,121,4
17968.0,374,1,265.1,1,2,1,121,4
17969.0,166,2,228.2,1,3,1,131,5
17970.0,211,1,460.79,1,2,2,122,5
17972.0,242,1,135.19,1,2,1,121,4
17973.0,52,1,337.04,2,2,2,222,6
17974.0,25,3,703.99,3,3,3,333,9
17975.0,15,13,4483.26,4,4,4,444,12
17976.0,372,1,321.79,1,2,2,122,5
17977.0,29,1,288.14,3,2,1,321,6
17978.0,365,1,145.4,1,2,1,121,4
17979.0,36,4,732.41,3,3,3,333,9
17980.0,166,3,684.25,1,3,3,133,7
17984.0,145,1,152.68,1,2,1,121,4
17985.0,22,1,631.35,3,2,2,322,7
17986.0,56,1,20.8,2,2,1,221,5
17987.0,185,1,198.57,1,2,1,121,4
17988.0,12,7,201.12,4,4,1,441,9
